corpus,drama,Entity.surface,Entity.id,Entity.group_members
"“dollhouse”",3,Anne-Marie,0,
"“dollhouse”",3,Helmer,0,
"“dollhouse”",3,Krogstad,0,
"“dollhouse”",3,La femme de chambre,0,
"“dollhouse”",3,Le Commissionnaire,0,
"“dollhouse”",3,Les enfants,0,
"“dollhouse”",3,Madame Linde,0,
"“dollhouse”",3,Nora,0,
"“dollhouse”",3,Rank,0,
